Timestamp;Bus (ID);Bus (numéro);Etat;Ligne (ID);Ligne (nom court);Code du sens;Destination;Coordonnées;Avance / Retard
2024-07-22 11:11:02.470511;1740042530;1740042530;Hors-service;;;;;48.109919, -1.643233;
2024-07-22 11:11:02.470511;1557635528;1557635528;Hors-service;;;;;48.109754, -1.641711;
2024-07-22 11:11:02.470511;-84027490;-84027490;Hors-service;;;;;48.111201, -1.644113;
2024-07-22 11:11:02.470511;-2007703760;-2007703760;Hors-service;;;;;48.111279, -1.643958;
2024-07-22 11:11:02.470511;-1460482754;-1460482754;En ligne;0050;50;0;Cesson-Viasilva;48.154374, -1.580612;80
2024-07-22 11:11:02.470511;828007520;828007520;Hors-service;;;;;48.109757, -1.641873;
2024-07-22 11:11:02.470511;-1825296758;-1825296758;En ligne;0011;11;1;La Poterie;48.104846, -1.648211;-19
2024-07-22 11:11:02.470511;-913261748;-913261748;Hors-service;;;;;48.109915, -1.642667;
2024-07-22 11:11:02.470511;1010414522;1010414522;Hors-service;;;;;48.109757, -1.641873;
2024-07-22 11:11:02.470511;-1642889756;-1642889756;Hors-service;;;;;48.11024, -1.641955;
2024-07-22 11:11:02.470511;-117638486;-117638486;Hors-service;;;;;48.110157, -1.641315;
2024-07-22 11:11:02.470511;1192821524;1192821524;Hors-service;;;;;48.110478, -1.641626;
2024-07-22 11:11:02.470511;-1095668750;-1095668750;Hors-service;;;;;48.10992, -1.642748;
2024-07-22 11:11:02.470511;1888838536;1888838536;En ligne;0006;C6;0;Aéroport;48.092105, -1.703697;181
2024-07-22 11:11:02.470511;1922449532;1922449532;En ligne;0011;11;0;ZI Ouest;48.104309, -1.649711;-195
2024-07-22 11:11:02.470511;-730854746;-730854746;En ligne;0064;64;1;Acigné;48.140852, -1.567427;206
2024-07-22 11:11:02.470511;-1494093750;-1494093750;Hors-service;;;;;48.110473, -1.642676;
2024-07-22 11:11:02.470511;2104856534;2104856534;Hors-service;;;;;48.110959, -1.644751;
2024-07-22 11:11:02.470511;-1029673496;-1029673496;Hors-service;;;;;48.07984, -1.734838;
2024-07-22 11:11:02.470511;-1311686748;-1311686748;Hors-service;;;;;48.115596, -1.578111;
2024-07-22 11:11:02.470511;-1278075752;-1278075752;Inconnu;0034;34;1;ZA Saint-Sulpice;48.131916, -1.635149;
2024-07-22 11:11:02.470511;-847266494;-847266494;Hors-service;;;;;48.11, -1.641867;
2024-07-22 11:11:02.470511;-946872744;-946872744;Hors-service;;;;;48.115753, -1.577788;
2024-07-22 11:11:02.470511;2071245538;2071245538;En ligne;0006;C6;0;Aéroport;48.113297, -1.589702;9
2024-07-22 11:11:02.470511;-664859492;-664859492;Hors-service;;;;;48.11024, -1.640596;
2024-07-22 11:11:02.470511;512383272;512383272;Hors-service;;;;;48.108955, -1.641385;
2024-07-22 11:11:02.470511;-2041314756;-2041314756;En ligne;0006;C6;0;Aéroport;48.109859, -1.679825;39
2024-07-22 11:11:02.470511;-482452490;-482452490;Hors-service;;;;;48.081915, -1.633791;
2024-07-22 11:11:02.470511;1059604278;1059604278;Hors-service;;;;;48.108955, -1.641627;
2024-07-22 11:11:02.470511;-1858907754;-1858907754;Hors-service;;;;;48.11088, -1.643546;
2024-07-22 11:11:02.470511;64768516;64768516;Hors-service;;;;;48.110233, -1.640986;
2024-07-22 11:11:02.470511;1424418282;1424418282;Hors-service;;;;;48.115834, -1.577553;
2024-07-22 11:11:02.470511;-1129279746;-1129279746;Hors-service;;;;;48.115034, -1.578197;
2024-07-22 11:11:02.470511;247175518;247175518;Hors-service;;;;;48.110234, -1.640515;
2024-07-22 11:11:02.470511;1225205782;1225205782;Hors-service;;;;;48.110553, -1.641552;
2024-07-22 11:11:02.470511;-582058740;-582058740;Hors-service;;;;;48.1104, -1.644756;
2024-07-22 11:11:02.470511;-1676500752;-1676500752;En ligne;0006;C6;1;Cesson-Sévigné;48.107135, -1.680539;-95
2024-07-22 11:11:02.470511;-1345297744;-1345297744;Inconnu;0012;12;1;Villejean-U;48.110236, -1.642507;
2024-07-22 11:11:02.470511;-399651738;-399651738;Hors-service;;;;;48.114236, -1.580187;
2024-07-22 11:11:02.470511;-764465742;-764465742;En ligne;0006;C6;1;Cesson-Sévigné;48.087372, -1.707096;-63
2024-07-22 11:11:02.470511;-615669736;-615669736;Hors-service;;;;;48.115675, -1.578185;
2024-07-22 11:11:02.470511;1242011280;1242011280;Hors-service;;;;;48.108957, -1.642031;
2024-07-22 11:11:02.470511;-34837734;-34837734;Hors-service;;;;;48.108952, -1.641465;
2024-07-22 11:11:02.470511;478772276;478772276;Hors-service;;;;;48.109596, -1.642747;
2024-07-22 11:11:02.470511;1971639288;1971639288;Hors-service;;;;;48.108958, -1.641789;
2024-07-22 11:11:02.470511;147569268;147569268;Hors-service;;;;;48.115596, -1.578111;
2024-07-22 11:11:02.470511;661179278;661179278;Hors-service;;;;;48.110879, -1.644031;
2024-07-22 11:11:02.470511;-1958514004;-1958514004;Hors-service;;;;;48.109035, -1.641876;
2024-07-22 11:11:02.470511;-51643232;-51643232;Hors-service;;;;;48.109673, -1.643077;
2024-07-22 11:11:02.470511;843586280;843586280;En ligne;0012;12;1;Villejean-U;48.124601, -1.681764;35
2024-07-22 11:11:02.470511;-1776107002;-1776107002;Hors-service;;;;;48.115512, -1.578426;
2024-07-22 11:11:02.470511;677984776;677984776;Hors-service;;;;;48.079999, -1.73539;
2024-07-22 11:11:02.470511;-1627310996;-1627310996;Hors-service;;;;;48.114395, -1.579797;
2024-07-22 11:11:02.470511;1042798780;1042798780;Hors-service;;;;;48.110077, -1.642426;
2024-07-22 11:11:02.470511;-1162890742;-1162890742;Hors-service;;;;;48.115118, -1.578352;
2024-07-22 11:11:02.470511;1009187784;1009187784;Hors-service;;;;;48.110153, -1.640508;
2024-07-22 11:11:02.470511;1590019786;1590019786;En ligne;0056;56;0;Chavagne;48.109834, -1.683174;16
2024-07-22 11:11:02.470511;-980483740;-980483740;En ligne;0012;12;0;La Poterie;48.104351, -1.67258;-48
2024-07-22 11:11:02.470511;-1860134492;-1860134492;Hors-service;;;;;48.111113, -1.644038;
2024-07-22 11:11:02.470511;-798076738;-798076738;Hors-service;;;;;48.115913, -1.577627;
2024-07-22 11:11:02.470511;1573214288;1573214288;En ligne;0012;12;0;La Poterie;48.084565, -1.657324;117
2024-07-22 11:11:02.470511;-1677727490;-1677727490;Hors-service;;;;;48.109835, -1.641476;
2024-07-22 11:11:02.470511;1025993282;1025993282;Inconnu;0012;12;1;Villejean-U;48.087672, -1.645072;
2024-07-22 11:11:02.470511;1755621290;1755621290;En ligne;0012;12;0;La Poterie;48.129778, -1.684189;-15
2024-07-22 11:11:02.470511;-1495320488;-1495320488;En ligne;0032;32;1;Saint-Grégoire;48.150092, -1.685655;283
2024-07-22 11:11:02.470511;1938028292;1938028292;Inconnu;0012;12;0;La Poterie;48.098875, -1.675635;
2024-07-22 11:11:02.470511;2120435294;2120435294;Hors-service;;;;;48.109201, -1.642026;
2024-07-22 11:11:02.470511;-948099482;-948099482;Hors-service;;;;;48.111033, -1.643788;
2024-07-22 11:11:02.470511;-1444903994;-1444903994;Hors-service;;;;;48.109192, -1.641796;
2024-07-22 11:11:02.470511;-1992125000;-1992125000;Hors-service;;;;;48.109194, -1.641958;
2024-07-22 11:11:02.470511;146342530;146342530;Hors-service;;;;;48.063675, -1.701154;
2024-07-22 11:11:02.470511;1374001788;1374001788;Hors-service;;;;;48.110878, -1.644515;
2024-07-22 11:11:02.470511;1191594786;1191594786;Hors-service;;;;;48.110236, -1.640676;
2024-07-22 11:11:02.470511;328749532;328749532;Hors-service;;;;;48.063678, -1.701073;
2024-07-22 11:11:02.470511;1556408790;1556408790;Hors-service;;;;;48.110319, -1.641545;
2024-07-22 11:11:02.470511;1921222794;1921222794;Hors-service;;;;;48.111201, -1.644113;
2024-07-22 11:11:02.470511;-616896474;-616896474;En ligne;0002;C2;1;Saint-Grégoire;48.096224, -1.636902;0
2024-07-22 11:11:02.470511;2103629796;2103629796;Hors-service;;;;;48.110474, -1.642191;
2024-07-22 11:11:02.470511;2070018800;2070018800;En ligne;0013;13;0;Porte de Ker Lann;48.06728, -1.721891;233
2024-07-22 11:11:02.470511;-69675468;-69675468;En ligne;0001;C1;1;Cesson-Viasilva;48.103758, -1.674802;-122
2024-07-22 11:11:02.470511;-2008930498;-2008930498;Hors-service;;;;;48.110873, -1.644192;
2024-07-22 11:11:02.470511;-1312913486;-1312913486;En ligne;0032;32;1;Saint-Grégoire;48.09373, -1.673068;-79
2024-07-22 11:11:02.470511;842359542;842359542;Hors-service;;;;;48.11064, -1.641869;
2024-07-22 11:11:02.470511;-2042541494;-2042541494;En ligne;0064;64;0;Cesson-Viasilva;48.127287, -1.612999;65
2024-07-22 11:11:02.470511;-583285478;-583285478;En ligne;0014;14;0;Roazhon Park;48.122116, -1.651427;-35
2024-07-22 11:11:02.470511;1571987550;1571987550;En ligne;0002;C2;1;Saint-Grégoire;48.104307, -1.67255;172
2024-07-22 11:11:02.470511;-1130506484;-1130506484;En ligne;0006;C6;1;Cesson-Sévigné;48.112813, -1.641387;67
2024-07-22 11:11:02.470511;-218471474;-218471474;Hors-service;;;;;48.109915, -1.641065;
2024-07-22 11:11:02.470511;1936801554;1936801554;Hors-service;;;;;48.110714, -1.64411;
2024-07-22 11:11:02.470511;-765692480;-765692480;Hors-service;;;;;48.109836, -1.641233;
2024-07-22 11:11:02.470511;-36064472;-36064472;Hors-service;;;;;48.063675, -1.701154;
2024-07-22 11:11:02.470511;-1628537734;-1628537734;En ligne;0005;C5;1;Saint-Laurent;48.085483, -1.691846;200
2024-07-22 11:11:02.470511;-400878476;-400878476;Hors-service;;;;;48.109833, -1.641072;
2024-07-22 11:11:02.470511;477545538;477545538;Hors-service;;;;;48.110476, -1.644426;
2024-07-22 11:11:02.470511;-1081316728;-1081316728;Hors-service;;;;;48.110555, -1.643558;
2024-07-22 11:11:02.470511;-799303476;-799303476;En ligne;0006;C6;1;Cesson-Sévigné;48.114493, -1.592794;20
2024-07-22 11:11:02.470511;1024766544;1024766544;En ligne;0007;C7;0;Bruz;48.020053, -1.740883;193
2024-07-22 11:11:02.470511;-351688720;-351688720;En ligne;0007;C7;1;St-Jacques-Gaîté;48.044805, -1.745656;-8
2024-07-22 11:11:02.470511;-252082470;-252082470;Hors-service;;;;;48.110479, -1.644588;
2024-07-22 11:11:02.470511;1207173546;1207173546;En ligne;0005;C5;0;Lycée Bréquigny;48.138716, -1.659071;0
2024-07-22 11:11:02.470511;-169281718;-169281718;En ligne;0002;C2;0;Haut Sancé;48.104589, -1.667703;92
2024-07-22 11:11:02.470511;112731534;112731534;En ligne;0001;C1;1;Cesson-Viasilva;48.119552, -1.666817;60
2024-07-22 11:11:02.470511;1754394552;1754394552;Hors-service;;;;;48.111197, -1.644193;
2024-07-22 11:11:02.470511;560346290;560346290;En ligne;0002;C2;0;Haut Sancé;48.154215, -1.686695;-6
2024-07-22 11:11:02.470511;659952540;659952540;En ligne;0003;C3;0;Henri Fréville;48.115551, -1.674285;101
2024-07-22 11:11:02.470511;-1993351738;-1993351738;Hors-service;;;;;48.110552, -1.643867;
2024-07-22 11:11:02.470511;1107567296;1107567296;En ligne;0013;13;1;Chantepie;48.077833, -1.632599;338
2024-07-22 11:11:02.470511;1389580548;1389580548;Hors-service;;;;;48.110319, -1.641787;
2024-07-22 11:11:02.470511;-1446130732;-1446130732;Hors-service;;;;;48.110636, -1.643794;
2024-07-22 11:11:02.470511;1472381300;1472381300;En ligne;0004;C4;1;ZA Saint-Sulpice;48.111469, -1.646909;217
2024-07-22 11:11:02.470511;2119208556;2119208556;Hors-service;;;;;48.11112, -1.643634;
2024-07-22 11:11:02.470511;195532286;195532286;Hors-service;;;;;48.110474, -1.643793;
2024-07-22 11:11:02.470511;-998515976;-998515976;Hors-service;;;;;48.110073, -1.642991;
2024-07-22 11:11:02.470511;-1810944736;-1810944736;Hors-service;;;;;48.110555, -1.643787;
2024-07-22 11:11:02.470511;377939288;377939288;En ligne;0004;C4;1;ZA Saint-Sulpice;48.135834, -1.692833;0
2024-07-22 11:11:02.470511;79120538;79120538;Hors-service;;;;;48.110236, -1.642507;
2024-07-22 11:11:02.470511;-898909726;-898909726;En ligne;0005;C5;0;Lycée Bréquigny;48.11893, -1.651079;52
2024-07-22 11:11:02.470511;742753292;742753292;En ligne;0005;C5;1;Saint-Laurent;48.109783, -1.678553;-28
2024-07-22 11:11:02.470511;443934542;443934542;Hors-service;;;;;48.064, -1.701156;
2024-07-22 11:11:02.470511;-716502724;-716502724;En ligne;0001;C1;0;Chantepie;48.08638, -1.615361;356
2024-07-22 11:11:02.470511;925160294;925160294;Hors-service;;;;;48.110319, -1.643389;
2024-07-22 11:11:02.470511;1355969552;1355969552;Hors-service;;;;;48.064715, -1.70243;
2024-07-22 11:11:02.470511;13125284;13125284;Hors-service;;;;;48.109995, -1.643145;
2024-07-22 11:11:02.470511;1289974298;1289974298;Hors-service;;;;;48.110313, -1.643308;
2024-07-22 11:11:02.470511;1720783556;1720783556;Hors-service;;;;;48.064794, -1.70315;
2024-07-22 11:11:02.470511;1654788302;1654788302;Hors-service;;;;;48.111195, -1.644031;
2024-07-22 11:11:02.470511;2019602306;2019602306;En ligne;0001;C1;0;Chantepie;48.109879, -1.675452;-122
2024-07-22 11:11:02.470511;-1662148730;-1662148730;Hors-service;;;;;48.11064, -1.641869;
2024-07-22 11:11:02.470511;1837195304;1837195304;En ligne;0003;C3;0;Henri Fréville;48.097267, -1.675951;344
2024-07-22 11:11:02.470511;-2092957988;-2092957988;Hors-service;;;;;48.110078, -1.643314;
2024-07-22 11:11:02.470511;-1114927724;-1114927724;Inconnu;0014;14;1;Beaulieu Chimie;48.116156, -1.714508;
2024-07-22 11:11:02.470511;-1728143984;-1728143984;En ligne;0002;C2;1;Saint-Grégoire;48.088066, -1.641259;22
2024-07-22 11:11:02.470511;-1910550986;-1910550986;En ligne;0004;C4;1;ZA Saint-Sulpice;48.110011, -1.686434;127
2024-07-22 11:11:02.470511;161921290;161921290;Hors-service;;;;;48.11, -1.641638;
2024-07-22 11:11:02.470511;-1363329980;-1363329980;Hors-service;;;;;48.110241, -1.643315;
2024-07-22 11:11:02.470511;-1545736982;-1545736982;Hors-service;;;;;48.110076, -1.643152;
2024-07-22 11:11:02.470511;344328292;344328292;Hors-service;;;;;48.052953, -1.717465;
2024-07-22 11:11:02.470511;-816108974;-816108974;En ligne;0002;C2;1;Saint-Grégoire;48.122569, -1.685502;202
2024-07-22 11:11:02.470511;-1180922978;-1180922978;Hors-service;;;;;48.111197, -1.644193;
2024-07-22 11:11:02.470511;526735294;526735294;Hors-service;;;;;48.109999, -1.64075;
2024-07-22 11:11:02.470511;-633701972;-633701972;En ligne;0004;C4;1;ZA Saint-Sulpice;48.121752, -1.703954;53
2024-07-22 11:11:02.470511;-451294970;-451294970;En ligne;0004;C4;0;Grand Quartier;48.132395, -1.636268;0
2024-07-22 11:11:02.470511;891549298;891549298;Hors-service;;;;;48.110073, -1.641389;
2024-07-22 11:11:02.470511;1538376554;1538376554;Hors-service;;;;;48.064398, -1.703155;
2024-07-22 11:11:02.470511;626341544;626341544;Hors-service;;;;;48.064794, -1.70315;
2024-07-22 11:11:02.470511;1073956300;1073956300;Hors-service;;;;;48.110077, -1.642668;
2024-07-22 11:11:02.470511;1903190558;1903190558;Hors-service;;;;;48.064801, -1.702989;
2024-07-22 11:11:02.470511;1173562550;1173562550;Hors-service;;;;;48.064873, -1.702753;
2024-07-22 11:11:02.470511;1438770304;1438770304;En ligne;0014;14;1;Beaulieu Chimie;48.123298, -1.660067;-229
2024-07-22 11:11:02.470511;-1844555732;-1844555732;Hors-service;;;;;48.063676, -1.700912;
2024-07-22 11:11:02.470511;2085597560;2085597560;Hors-service;;;;;48.064801, -1.702989;
2024-07-22 11:11:02.470511;1322358556;1322358556;Hors-service;;;;;48.064237, -1.701069;
2024-07-22 11:11:02.470511;-932520722;-932520722;Hors-service;;;;;48.11, -1.641867;
2024-07-22 11:11:02.470511;-2026962734;-2026962734;Hors-service;;;;;48.064712, -1.70251;
2024-07-22 11:11:02.470511;1504765558;1504765558;Hors-service;;;;;48.064798, -1.702827;
2024-07-22 11:11:02.470511;-567706718;-567706718;Hors-service;;;;;48.110557, -1.641229;
2024-07-22 11:11:02.470511;-1479741728;-1479741728;Hors-service;;;;;48.110312, -1.641948;
2024-07-22 11:11:02.470511;2051986564;2051986564;Hors-service;;;;;48.064154, -1.700914;
2024-07-22 11:11:02.470511;-202892714;-202892714;Hors-service;;;;;48.11, -1.641638;
2024-07-22 11:11:02.470511;-1297334726;-1297334726;Hors-service;;;;;48.109994, -1.642028;
2024-07-22 11:11:02.470511;-2060573730;-2060573730;Hors-service;;;;;48.064153, -1.701385;
2024-07-22 11:11:02.470511;709142296;709142296;Hors-service;;;;;48.110237, -1.642036;
2024-07-22 11:11:02.470511;-385299716;-385299716;Hors-service;;;;;48.109994, -1.641786;
2024-07-22 11:11:02.470511;-1695759726;-1695759726;En ligne;0007;C7;0;Bruz;48.050071, -1.740482;-53
2024-07-22 11:11:02.470511;1256363302;1256363302;En ligne;0003;C3;1;Patton;48.125992, -1.665798;-71
2024-07-22 11:11:02.470511;-20485712;-20485712;En ligne;0006;C6;0;Aéroport;48.114249, -1.616315;167
2024-07-22 11:11:02.470511;-601317714;-601317714;En ligne;0005;C5;0;Lycée Bréquigny;48.1388, -1.659227;0
2024-07-22 11:11:02.470511;1139951554;1139951554;Hors-service;;;;;48.064234, -1.701392;
2024-07-22 11:11:02.470511;957544552;957544552;Hors-service;;;;;48.063677, -1.700428;
2024-07-22 11:11:02.470511;-418910712;-418910712;En ligne;0005;C5;0;Lycée Bréquigny;48.109906, -1.671834;208
2024-07-22 11:11:02.470511;-1878166728;-1878166728;Hors-service;;;;;48.064476, -1.703229;
2024-07-22 11:11:02.470511;1687172560;1687172560;Hors-service;;;;;48.064954, -1.702989;
2024-07-22 11:11:02.470511;310717296;310717296;Hors-service;;;;;48.064079, -1.700746;
2024-07-22 11:11:02.470511;-1330945722;-1330945722;En ligne;0002;C2;1;Saint-Grégoire;48.158878, -1.685263;360
2024-07-22 11:11:02.470511;1869579562;1869579562;Hors-service;;;;;48.064713, -1.703156;
2024-07-22 11:11:02.470511;675531300;675531300;Hors-service;;;;;48.063995, -1.70059;
2024-07-22 11:11:02.470511;-783724716;-783724716;Hors-service;;;;;48.110638, -1.642825;
2024-07-22 11:11:02.470511;-1513352724;-1513352724;En ligne;0004;C4;0;Grand Quartier;48.127597, -1.703183;-72
2024-07-22 11:11:02.470511;1222752306;1222752306;Hors-service;;;;;48.064716, -1.703075;
2024-07-22 11:11:02.470511;-236503710;-236503710;En ligne;0001;C1;0;Chantepie;48.093356, -1.648128;-109
2024-07-22 11:11:02.470511;-1148538720;-1148538720;En ligne;0007;C7;0;Bruz;48.092158, -1.702598;0
2024-07-22 11:11:02.470511;1587566310;1587566310;Hors-service;;;;;48.063916, -1.700987;
2024-07-22 11:11:02.470511;1040345304;1040345304;Hors-service;;;;;48.064876, -1.702915;
2024-07-22 11:11:02.470511;-966131718;-966131718;Hors-service;;;;;48.110074, -1.642506;
2024-07-22 11:11:02.470511;1952380314;1952380314;Hors-service;;;;;48.064478, -1.702274;
2024-07-22 11:11:02.470511;-1430551972;-1430551972;Hors-service;;;;;48.06472, -1.701865;
2024-07-22 11:11:02.470511;-54096708;-54096708;En ligne;0006;C6;1;Cesson-Sévigné;48.067998, -1.726918;0
2024-07-22 11:11:02.470511;2134787316;2134787316;Hors-service;;;;;48.064312, -1.702596;
2024-07-22 11:11:02.470511;-1248144970;-1248144970;Hors-service;;;;;48.063837, -1.700267;
2024-07-22 11:11:02.470511;493124298;493124298;En ligne;0003;C3;1;Patton;48.105983, -1.677543;-67
2024-07-22 11:11:02.470511;-1977772978;-1977772978;Hors-service;;;;;48.063996, -1.701236;
2024-07-22 11:11:02.470511;-1065737968;-1065737968;Hors-service;;;;;48.06384, -1.700187;
2024-07-22 11:11:02.470511;857938302;857938302;Hors-service;;;;;48.063914, -1.700825;
2024-07-22 11:11:02.470511;-1795365976;-1795365976;Hors-service;;;;;48.111273, -1.644106;
2024-07-22 11:11:02.470511;-700923964;-700923964;Hors-service;;;;;48.064394, -1.700989;
2024-07-22 11:11:02.470511;1405159308;1405159308;Hors-service;;;;;48.063914, -1.700355;
2024-07-22 11:11:02.470511;-518516962;-518516962;Hors-service;;;;;48.064394, -1.700989;
2024-07-22 11:11:02.470511;-153702958;-153702958;Hors-service;;;;;48.064313, -1.700753;
2024-07-22 11:11:02.470511;1769973312;1769973312;Hors-service;;;;;48.063919, -1.700907;
2024-07-22 11:11:02.470511;211111046;211111046;Hors-service;;;;;48.064639, -1.702746;
2024-07-22 11:11:02.470511;758332052;758332052;Hors-service;;;;;48.064713, -1.702026;
2024-07-22 11:11:02.470511;-1612958974;-1612958974;Hors-service;;;;;48.110315, -1.64211;
2024-07-22 11:11:02.470511;393518048;393518048;Hors-service;;;;;48.064555, -1.70259;
2024-07-22 11:11:02.470511;1487960060;1487960060;Hors-service;;;;;48.064077, -1.700356;
2024-07-22 11:11:02.470511;-883330966;-883330966;Hors-service;;;;;48.063758, -1.700435;
2024-07-22 11:11:02.470511;940739054;940739054;En ligne;0001;C1;1;Cesson-Viasilva;48.132565, -1.620246;130
2024-07-22 11:11:02.470511;-1894972226;-1894972226;Hors-service;;;;;48.064801, -1.702989;
